content,date,title,url
    6月11日上午，小学教育专业（全科教师）校地协同培养研讨会在知津楼D506召开。荣昌区、南川区、梁平区、潼南区、巫山县、城口县等我校小学教育专业（全科教师）定向区县的教育工委副书记、人事科科长，我校副校长漆新贵，教务处负责人、教育学院班子成员及部分教师代表参加。研讨会由教育学院院长何华敏主持。,6月11日,我校举办小学教育专业（全科教师）校地协同培养研讨会,https://www.cqwu.edu.cn/article_314486.html
    6月9日，学校纪委书记、市监委驻重庆文理学院监察专员带领纪检监察室、计划财务处、审计处负责同志，到科研处就科研项目管理、科研经费使用等情况开展调研，科研处负责人及科级干部参加调研座谈。,6月10日,校领导到科研处调研指导工作,https://www.cqwu.edu.cn/article_314412.html
学校组织志愿者深入乡村开展义诊活动,6月8日,【党史学习教育系列报道】学校组织志愿者深入乡村开展义诊活动,https://www.cqwu.edu.cn/article_314308.html
学校药学院（创新靶向药物国际研究院）开展“讲党史故事?拾红色记忆”讲党史故事大赛,6月4日,【党史学习教育系列报道】学校药学院（创新靶向药物国际研究院）开展“讲党史故事?拾红色记忆”讲党史故事...,https://www.cqwu.edu.cn/article_314103.html
    6月2日上午，受住房和城乡建设部高等教育工程管理专业评估委员会委托，由同济大学乐云教授为组长，北京方圆工程监理有限公司教授级高级工程师李伟、湖南大学教授陈大川、中国铁建股份有限公司教授级高级工程师彭锋为成员的专家组与学校见面会在恪勤楼422会议室举行。全体在家校领导，土木工程学院科岗以上人员、专业负责人和师生代表，相关职能部门和部分工科类专业所在二级学院负责人共50余人参加会议。会议由专家组组长乐云主持。,6月2日,学校召开工程管理专业评估（认证）专家入校考查见面会,https://www.cqwu.edu.cn/article_313868.html
学校举行“学习新思想 共赞100年 奋进新征程”——讲党史故事暨新媒体展示大赛决赛,5月31日,【党史学习教育系列报道】学校举行“学习新思想 共赞100年 奋进新征程”——讲党史故事暨新媒体展示大...,https://www.cqwu.edu.cn/article_313604.html
    5月27日下午，学校2021年春季学期食品安全暨餐饮服务师生座谈会在三食堂教工餐厅召开。学校校长黄伟九，副校长金盛，学生工作处、国有资产管理处、校工会、校团委、后勤管理处等部门负责人，教师代表和学生代表及食堂代表、超市代表40余人参加会议。会议由金盛主持。   ,5月28日,学校召开食品安全暨餐饮服务师生座谈会,https://www.cqwu.edu.cn/article_313486.html
学校文化与传媒学院党总支开展党史学习教育主题宣讲,5月28日,【党史学习教育系列报道】学校文化与传媒学院党总支开展党史学习教育主题宣讲,https://www.cqwu.edu.cn/article_313470.html
学校文化与传媒学院党总支开展党史学习教育专题宣讲,5月28日,【党史学习教育系列报道】学校文化与传媒学院党总支开展党史学习教育专题宣讲,https://www.cqwu.edu.cn/article_313411.html
学校外国语学院党总支开展党史学习教育宣讲,5月27日,【党史学习教育系列报道】学校外国语学院党总支开展党史学习教育宣讲,https://www.cqwu.edu.cn/article_313328.html
学校电子信息与电气工程学院学生党支部到吉安镇石松村开展党史学习教育主题活动,5月26日,【党史学习教育系列报道】学校电子信息与电气工程学院学生党支部到吉安镇石松村开展党史学习教育主题活动,https://www.cqwu.edu.cn/article_313204.html
学校机关第四党总支第三支部开展党史学习教育主题活动,5月24日,【党史学习教育系列报道】学校机关第四党总支第三支部开展党史学习教育主题活动,https://www.cqwu.edu.cn/article_313024.html
学校马克思主义学院深入永川区兴龙湖中学、红专小学开展党史学习教育宣讲活动,5月20日,【党史学习教育系列报道】学校马克思主义学院深入永川区兴龙湖中学、红专小学开展党史学习教育宣讲活动,https://www.cqwu.edu.cn/article_312836.html
    5月11日-14日，学校组织智能制造工程学院、材料科学与工程学院、外国语学院、电子信息与电气工程学院、土木工程学院深入云阳、开州、江津、綦江、彭水、黔江等16个区县28所中学开展招生宣传巡展活动。,5月18日,学校深入重庆各区县中学开展招生宣传巡展活动,https://www.cqwu.edu.cn/article_312690.html
    5月15日，学校邀请中南大学心理健康教育与咨询专家唐海波教授到校开展了为期一天的心理危机干预专题培训。学生处、安管处、团委等部门相关人员，二级学院分管学生工作负责人、学工办主任、辅导员、学校心理咨询老师参加了培训，内江师范学院学工人员一行25人到我校参加培训交流。,5月17日,学校开展学工系统心理危机干预专题培训,https://www.cqwu.edu.cn/article_312627.html
学校马克思主义学院宣讲团走进松溉小学开展党史宣讲,5月13日,【党史学习教育系列报道】学校马克思主义学院宣讲团走进松溉小学开展党史宣讲,https://www.cqwu.edu.cn/article_312479.html
学校举办党史学习教育专题读书班暨二级中心组政治理论学习研讨会,5月10日,【党史学习教育系列报道】学校举办党史学习教育专题读书班暨二级中心组政治理论学习研讨会,https://www.cqwu.edu.cn/article_312314.html
    4月29日下午，“茶竹和韵·英才兴商”永川区商贸行业校地校企签约仪式在重庆城市科技学院举行。永川区委常委、统战部部长、永川高新区党工委书记宋文，永川区政府副区长王寒峰，永川高新区管委会主任张朝国，以及永川区有关部门、行业企业、部分高校领导出席仪式。我校旅游学院受邀参加签约仪式。,5月6日,我校旅游学院受邀参加永川区商贸行业校地校企合作签约仪式,https://www.cqwu.edu.cn/article_312094.html
学校机关第四总支第三支部开展党史知识竞赛活动,4月30日,【党史学习教育系列报道】学校机关第四总支第三支部开展党史知识竞赛活动,https://www.cqwu.edu.cn/article_311921.html
    4月28日下午，由学校主办，化学与环境工程学院承办的重庆文理学院第四届节能减排大赛暨第十四届全国大学生节能减排社会实践与科技校园选拔赛在知行楼B601圆满结束。,4月29日,学校第四届节能减排大赛暨第十四届全国大学生节能减排社会实践与科技校园选拔赛成功举办,https://www.cqwu.edu.cn/article_311867.html
学校美术与设计学院举办党史知识竞赛,4月27日,【党史学习教育系列报道】学校美术与设计学院举办党史知识竞赛,https://www.cqwu.edu.cn/article_311752.html
    4月24日，2021年高等学校英语专业八级考试在红河校区知津楼顺利举行，副校长漆新贵全程参与并进行了巡考。,4月26日,学校顺利完成2021年高等学校英语专业八级考试工作,https://www.cqwu.edu.cn/article_311662.html
    4月20日下午，学校召开学士学位评定委员会全体会议，对我校机器人工程等3个本科专业申请学士学位授予权进行现场审议。校长黄伟九，副校长漆新贵、王明华、李天福，学校学士学位评定委员会委员以及申请学士学位授予权专业所在二级学院教学副院长、专业负责人参加了会议。会议由教务处副处长丁武泉主持。,4月22日,学校召开2021年本科专业申报学士学位授予权审议工作会,https://www.cqwu.edu.cn/article_311452.html
我校材料科学与工程学院党总支与四川大学材料科学与工程学院党委联合开展党史学习教育主题党日活动,4月19日,【党史学习教育系列报道】我校材料科学与工程学院党总支与四川大学材料科学与工程学院党委联合开展党史学习...,https://www.cqwu.edu.cn/article_311326.html
    近日，重庆市教育委员会发布《关于2020年普通高校学生管理工作成绩突出集体和个人的通报》（渝教学发〔2021〕10号），学校教务处被评为普通高校学籍管理工作成绩突出集体，李召红被评为学籍管理成绩突出个人。,4月16日,我校荣获重庆市学籍管理工作成绩突出集体,https://www.cqwu.edu.cn/article_311127.html
    4月14日下午，2021年学校全面从严治党工作会在恪勤楼304会议室举行。会议深入学习贯彻习近平总书记在十九届中央纪委五次全会上的重要讲话精神，认真落实十九届中央纪委五次全会和五届市纪委五次全会部署以及全市教育系统全面从严治党视频会议要求。全体校领导、党委委员、纪委委员、中层干部、科级干部、教学单位党总支纪检委员、非教学单位党总支及支部纪检委员参加会议。会议由党委副书记、校长黄伟九主持。,4月15日,学校召开2021年全面从严治党工作会,https://www.cqwu.edu.cn/article_311040.html
    4月2日下午，我校在逸夫楼B113会议室召开与俄罗斯托木斯克国立大学合作办学视频研讨会。我校副校长谭宏、漆新贵，国际合作与交流处和美术与设计学院相关负责人，俄罗斯托木斯克国立大学主管国际事务副校长阿尔乔姆·尤里耶维奇·雷昆、艺术文化学院院长德米特里·弗拉基米尔罗维奇·加尔金、主管教学副院长塔基亚娜·阿尔诺利多夫·娜扎维娅洛娃、留学生招生办副处长奥克萨娜·维克多罗夫娜·波楚兰等参加了视频会。会议由我校国际合作与交流处处长余泽标主持。,4月3日,我校与俄罗斯托木斯克国立大学召开合作办学视频研讨会,https://www.cqwu.edu.cn/article_310441.html
    3月31日上午，学校在恪勤楼422会议室召开二级学院“十四五”事业发展规划启动暨总规征求意见会。校长黄伟九，相关职能部门主要负责人，各二级学院院长参加会议。会议由发展规划处处长何万国主持。,4月1日,学校召开二级学院“十四五”事业发展规划启动暨总规征求意见会,https://www.cqwu.edu.cn/article_310334.html
    3月27日，重庆市现当代文学研究会第十二届年会暨学术研讨会在我校召开，来自全市各高校中国现当代文学界的教师及在读硕博研究生等70余人参加了会议。我校副校长金盛，重庆市现当代文学研究会会长王本朝和我校文化与传媒学院负责人等出席开幕式。开幕式由重庆市现当代文学研究会副会长李文平主持。,3月29日,重庆市现当代文学研究会第十二届年会暨学术研讨会在我校召开,https://www.cqwu.edu.cn/article_310074.html
    3月24日下午，学校党建暨意识形态工作联席会在恪勤楼422会议室召开。学校党委副书记兰刚，各教学单位党总支书记、非教学单位主要负责人参加了会议。会议由党委常委、党委宣传部部长、党委统战部部长周文东主持。,3月26日,学校召开党建暨意识形态工作联席会,https://www.cqwu.edu.cn/article_309882.html
    近日，由重庆市教育委员会主办的重庆市第六届高校校长书画摄影作品展演评选结果揭晓，我校校领导的4幅书画摄影作品全部获奖。其中，党委副书记兰刚的书法作品《春晓》《龙飞凤舞》分别荣获二、三等奖，校纪委书记罗茂的摄影作品《城市新联接》荣获一等奖，副校长李天福的摄影作品《话春》荣获二等奖。,3月19日,我校在重庆市第六届高校校长书画摄影作品评选中喜获佳绩,https://www.cqwu.edu.cn/article_309568.html
    近日，北京大学图书馆编制的《中文核心期刊要目总览》（2020年版）正式发布，创刊8年的《重庆高教研究》首次入编教育类核心期刊。这是《重庆高教研究》继入选中文社会科学引文索引（CSSCI）扩展版来源期刊（2019—2020）、RCCSE中国核心学术期刊（A）、日本JST数据库来源期刊（2018)后的又一次突破，也是学术界对《重庆高教研究》办刊质量的再次认可和肯定。,3月12日,我校《重庆高教研究》首次入选《中文核心期刊要目总览》,https://www.cqwu.edu.cn/article_309331.html
    3月7日，重庆卫视《新闻联播》报道了我校研发的“无人驾驶插秧机”助力粮食生产的新闻。,3月8日,我校研发的无人驾驶插秧机登上重庆新闻联播,https://www.cqwu.edu.cn/article_309095.html
"学校2021年寒假在常态化疫情防控和春节中平稳推进。假期的校园别有一番韵味，她在宁静中集聚力量，她在守候中奋力前进。校园中有这样一群人，他们或是默默坚守岗位，或是主动躬身科研。他们为新学期准备着、为事务思考着、为校园忙碌着，他们在主动作为、在奉献精力、在等待师生们归来……

",2月27日,寒假特写|致敬坚守岗位奋进拼搏的文理人,https://www.cqwu.edu.cn/article_309027.html
    1月27日-28日，永川区政协十五届五次会议在永川文化艺术中心召开。期间，我校14位政协委员以高度的政治责任感，认真履行政协委员职责，通过提案、联组讨论、分组讨论、发言、接受采访等形式，积极建言献策，并获多项表彰。,2月2日,我校区政协委员积极参政议政并获多项表彰,https://www.cqwu.edu.cn/article_308913.html
    近日，永川区人力资源和社会保障局发来感谢信，感谢我校智能制造工程学院赵立军、电子电气工程学院欧汉文、体育学院钟利三位老师为重庆市机器人系统集成项目和移动机器人项目参赛队的选手参加中华人民共和国第一届职业技能大赛提供全面技术指导、体能和心理素质训练，对比赛取得优异成绩起到了至关重要的作用。,1月19日,永川区人力资源和社会保障局给我校发来感谢信,https://www.cqwu.edu.cn/article_308814.html
    1月12日下午，我校2020年度市级高等教育教学改革研究项目结题评审验收会在恪勤楼422会议室举行。评审专家由重庆理工大学副校长廖林清教授、重庆师范大学教务处处长申仁洪教授、重庆第二师范学院教务处处长吴海霞教授与我校经济管理学院院长陈天培教授、数学与大数据学院院长马纪成博士组成。各申请结题项目负责人及部分成员参加了结题评审验收。,1月13日,我校举行2020年度市级高等教育教学改革研究项目结题评审验收会,https://www.cqwu.edu.cn/article_308707.html
    近日，我校档案馆收到重庆市大学中专毕业生就业指导服务中心发来的感谢信，感谢我校为其网上申请认证的学历及成绩核实工作提供支持与配合。信中提到，特别是档案馆潘澜月老师为做好认证服务工作作出了重要贡献。,1月8日,重庆市大中专就业指导服务中心向学校档案馆发来感谢信,https://www.cqwu.edu.cn/article_308579.html
    12月31日下午，学校党委常委、副校长漆新贵与所联系的美术与设计学院教工一支部全体党员教师在逸夫楼B113会议室举行座谈。,1月5日,校领导到美术与设计学院开展党建工作调研座谈,https://www.cqwu.edu.cn/article_308460.html
    12月23日上午，我校旅游学院与讯狐国际科技（北京）有限公司校企合作座谈会在恪勤楼504会议室举行。副校长漆新贵，讯狐国际科技（北京）有限公司CEO吴峰，教务处、旅游学院相关负责人及专业教师参加了会议。,12月29日,我校与讯狐国际科技（北京）有限公司举行校企合作洽谈,https://www.cqwu.edu.cn/article_308236.html
    近日，教育部思想政治工作司、中央网信办网络社会工作局联合下发《关于公布第四届全国大学生网络文化节活动入选名单的通知》，我校选送的学生作品共获得其他类网络创新作品类一等奖1项，网文类二等奖1项、三等奖1项。,12月24日,我校学生在第四届全国大学生网络文化节中获佳绩,https://www.cqwu.edu.cn/article_308060.html
    12月19日-20日，由中国服务贸易协会指导、中国服务贸易协会专家委员会主办、重庆市商务委员会支持的“2020中国服务业开放与发展论坛”在重庆召开，来自政府主管部门、高校及研究机构、商协会负责人及服务贸易企业代表等300余人出席大会。我校人工智能学院罗代忠教授受邀出席大会并作交流报告。,12月22日,我校罗代忠教授受邀出席2020中国服务业开放与发展论坛并作大会交流发言,https://www.cqwu.edu.cn/article_307964.html
    12月16日上午，重庆市党的十九届五中全会精神进校园宣讲分队成员、学校党委副书记兰刚在学生事务中心303为机关第三党总支所在单位全体教职工宣讲了党的十九届五中全会精神。宣讲会由学生工作处处长钱闾建主持。,12月18日,校领导宣讲党的十九届五中全会精神,https://www.cqwu.edu.cn/article_307793.html
    12月15日，我校与中国建设银行股份有限公司重庆市分行“产教融合实训基地”签约暨授牌启动仪式在数学与大数据学院会议室举行。中国建设银行股份有限公司重庆市分行组织部部长、人力资源部总经理王栎及中国建设银行重庆永川支行行长甘伟等一行6人，学校副校长漆新贵，教务处、数学与大数据学院、经济管理学院相关负责人、2017级金融数学部分实习生代表等参加签约授牌仪式。数学与大数据学院执行院长马纪成博士主持签约授牌仪式。,12月16日,我校与中国建设银行重庆市分行举行“产教融合实训基地”签约暨授牌仪式,https://www.cqwu.edu.cn/article_307745.html
    12月9日下午，第七届“云日人力资源奖学金”评审及发放仪式在知津楼D505举行。学校副校长李天福，重庆云日产业集团副总裁徐朝伦，《重庆科技》杂志主编甘永祥，重庆环投生态环境监测网络与工程治理有限公司人事总监刘立军，重庆云日产业集团人力资源部经理封利，学校校友总会秘书长谢华琳，教育学院党总支书记孔庆波，教育学院各年级辅导员、云日奖学金入围学生及部分学生代表出席了本次会议。会议由教育学院2018级学生张荣秀主持。,12月11日,学校举行第七届“云日人力资源奖学金”评审发放仪式,https://www.cqwu.edu.cn/article_307570.html
    12月4日晚，民建重庆文理学院支部支部组织全体委员和会员在科技楼会议室开展党的五中全会精神专题学习研讨会，并邀请了民建重庆市委直属工委五支部会员石一非参会。,12月8日,民建重庆文理学院支部深入学习贯彻党的十九届五中全会精神,https://www.cqwu.edu.cn/article_307426.html
    11月30日，重庆市内部审计协会下发《关于表彰2017至2019年重庆市内部审计先进集体和先进工作者的决定》（渝内协发〔2020〕15号），我校审计处被评为“2017至2019年重庆市内部审计先进集体”。据悉，全市各行业内审机构中共有19个单位获得表彰。,12月3日,我校审计处荣获“重庆市内部审计先进集体”称号,https://www.cqwu.edu.cn/article_307218.html
    11月25日下午，学校党建暨意识形态工作联席会在恪勤楼304报告厅召开。学校党委副书记兰刚，各单位党总支书记、非教学单位主要负责人参加了会议。会议由党委常委、组织部部长周洪亮主持。,11月27日,学校召开党建暨意识形态工作联席会,https://www.cqwu.edu.cn/article_306908.html
    11月24日，重庆日报刊发《重庆文理学院新材料技术研究团队：为京东方新增产值上百亿元》一文，报道我校服务成渝地区产业发展情况。,11月24日,《重庆日报》报道我校服务地方产业发展成效,https://www.cqwu.edu.cn/article_306712.html
    近日，重庆市教育委员会开展了脱贫攻坚专项奖励工作，我校凭借近年来在脱贫攻坚事业中的显著成绩，荣获重庆市教育委员会脱贫攻坚集体嘉奖，金盛、邓德学2名同志凭借驻乡、驻村期间的优异表现，荣获重庆市教育委员会脱贫攻坚个人嘉奖。,11月20日,我校荣获多项重庆市教育委员会脱贫攻坚专项奖励,https://www.cqwu.edu.cn/article_306591.html
    为丰富校园文化生活，提高教职工身体素质，近日由校工会主办，体育学院、教职工羽毛球协会承办的2020年度教职工羽毛球比赛在永川体育中心羽毛球馆圆满结束。,11月16日,学校2020年度教职工羽毛球比赛圆满落幕,https://www.cqwu.edu.cn/article_306361.html
    11月12日，星星人文家风门新业务三方合作协议签字活动在重庆星星套装门（集团）有限责任公司开州区总部基地成功举行。中国木门协会副会长、重庆市木门协会执行会长、星星集团董事长刘晓俊及各分管研发、生产、销售、财务的副总经理和有关人员，“世界文化艺术奖”获得者、中关村双创大学校长、重庆家风街文化传播有限公司董事长宾春余及团队成员，全国品牌社团组织联席会秘书长、重庆市品牌学会秘书长、我校品牌科学研究所所长张锐教授及品牌建设协同创新团队核心专家出席合作交流与签字仪式。,11月13日,我校品牌建设协同创新团队与星星套装门集团开展合作对接,https://www.cqwu.edu.cn/article_306293.html
    近日，由我校旅游学院和华宇优家智慧生活集团有限公司共同举办的“华宇菁英班”开班仪式在星湖校区镜湖楼2308会议室举行。华宇优加集团物业公司重庆公司执行总经理刘磊、重庆华宇温德姆自尊豪廷大酒店人力资源部副总监李倩、华宇优加集团物业公司重庆公司行政经理祝璐，我校旅游学院党政负责人及菁英班学生共计30余名师生参加开了班仪式。,11月9日,学校 “华宇菁英班”开班仪式顺利举行,https://www.cqwu.edu.cn/article_306111.html
    10月31日—11月1日，中国高校影视学会第二十届年会暨第十三届中国影视高层论坛在四川电视电影学院举行。我校文化与传媒学院韩永青教授申报的《纪录片创作教程》荣获中国高校影视学会第十三届“学会奖”暨2019—2020年度学术成果推优专业教材二等奖。,11月4日,我校《纪录片创作教程》荣获中国高校影视学会学术成果推优专业教材二等奖,https://www.cqwu.edu.cn/article_305911.html
    10月18日至11月1日，学校分批次开展了2020级新生入学适应专题讲座。,11月2日,学校开展2020级新生入学适应专题讲座,https://www.cqwu.edu.cn/article_305820.html
    近日，国务院第二次全国污染源普查领导小组办公室发文，对在第二次全国污染源普查工作中表现突出的集体、个人予以表彰。我校化学与环境工程学院被评为表现突出的集体，是重庆市唯一获此殊荣的高校。,10月28日,我校在第二次全国污染源普查工作中获得表彰,https://www.cqwu.edu.cn/article_305540.html
    近日，由全国大学生机械创新设计大赛组委会、教育部高等学校机械基础课程教学指导分委员会主办的第九届全国大学生机械创新设计大赛慧鱼组(2020)竞赛暨第十一届全国慧鱼工程技术创新设计大赛在温州大学落下帷幕。我校智能制造工程学院组建团队参加了比赛，并荣获国家二等奖1项、三等奖1项。,10月24日,我校学生在第九届全国大学生机械创新设计大赛慧鱼组(2020)竞赛中喜获佳绩,https://www.cqwu.edu.cn/article_305390.html
    10月18日上午，由我校承担的“国培计划——重庆市民办幼儿园园长规范办园培训项目”和“市培项目——重庆市幼儿园园长任职资格培训项目”开班典礼在博文馆101会议室举行。重庆市教委二级巡视员刘先海、长沙师范学院副校长皮军功，我校培训学院、教育学院相关负责人出席开班典礼。开班典礼由我校副校长金盛主持。,10月20日,我校举行国（市）培项目开班典礼,https://www.cqwu.edu.cn/article_305072.html
    近日，第13届中国大学生计算机设计大赛顺利落下帷幕。我校美术与设计学院、人工智能学院选派的学生在市赛及全国总决赛中荣获佳绩。,10月14日,我校学生在第13届中国大学生计算机设计大赛中获佳绩,https://www.cqwu.edu.cn/article_304807.html
    9月27日下午，铜梁区市场监督管理局局长周光辉、副局长董永华一行来我校品牌科学研究所（重庆市品牌学会秘书处）交流校地品牌建设资政项目合作，双方在B校区知行楼A604举行交流座谈。全国品牌社团组织联席会秘书长、重庆市品牌学会秘书长、品牌科学研究所所长张锐，我校党政办公室、经济管理学院等相关负责人和有关专家参加会议。铜梁区科技局局长、我校原科研处处长唐建民应邀出席。,9月30日,铜梁区市场监管局到我校交流品牌建设项目合作,https://www.cqwu.edu.cn/article_304532.html
    9月25日，重庆建工集团2021届校园专场招聘会在红河校区学生活动中心举行。学校副校长李天福，招生就业处、土木工程学院负责人，部分二级学院毕业班辅导员及相关专业400余名2021届毕业生参会。,9月27日,我校举办重庆建工集团2021届校园专场招聘会,https://www.cqwu.edu.cn/article_304113.html
    9月23日下午，学校工会举行教学单位教职工乒乓球比赛。,9月24日,学校举行2020年教学单位教职工乒乓球赛,https://www.cqwu.edu.cn/article_303870.html
    9月19日，2020年上半年全国大学英语四六级及日语、俄语四级等级考试在我校红河、星湖两校区准时开考，参考人数共计7065名，设置考场243个。,9月22日,我校顺利完成2020年上半年全国大学外语 等级考试,https://www.cqwu.edu.cn/article_303679.html
    9月16日上午，受重庆市教科文卫体工会的委托，我校对校工会推荐的4名优秀教师代表进行了慰问，慰问活动在恪勤楼623会议室举行。,9月16日,重庆市教科文卫体工会慰问学校优秀教师代表,https://www.cqwu.edu.cn/article_303333.html
    9月9日下午，学校在恪勤楼422会议室召开重庆文理学院庆祝第36个教师节教师代表座谈会，全体在家校领导、党委常委、扶贫教师代表、防疫抗疫教师代表、从教30周年教师代表、高层次人才代表、退休教师代表、一线教师代表、新进教师代表近40人参加座谈会，共话立德树人奋进担当，共谋学校发展大计。会议由副校长金盛主持。,9月11日,学校召开庆祝第36个教师节教师代表座谈会,https://www.cqwu.edu.cn/article_303082.html
    9月7日，新学期第一天。全体校领导及职能部门、二级学院负责人到各食堂与师生一起就餐，面对面听取师生意见建议。,9月9日,校领导带队到食堂陪餐,https://www.cqwu.edu.cn/article_303003.html
    9月3日上午，校长黄伟九、党委副书记兰刚、副校长金盛带领相关部门对红河校区食堂开餐准备工作情况进行了检查。,9月3日,校长黄伟九带队检查秋季开学餐饮准备情况,https://www.cqwu.edu.cn/article_302736.html
    8月12日，我校体育学院金京元老师在2020年中超联赛苏州赛区上海上港和武汉卓尔的比赛中担任主裁判。在当天的比赛中，金京元老师以其良好的裁判业务水平，获得了业内业外的一致好评。,8月16日,我校金京元老师执法中国足球超级联赛,https://www.cqwu.edu.cn/article_302572.html
    为积极响应学校决战决胜脱贫攻坚工作要求，切实做好贫困村精准扶贫档案帮扶工作，全力助推打赢打好脱贫攻坚战。7月21-7月23日，学校档案馆先后赴永川区朱沱镇政府、吉安镇政府、朱沱镇涨谷市级贫困村、吉安镇石松市级贫困村等镇村，开展村级精准扶贫档案业务技能培训工作。,7月27日,学校档案馆开展村级精准扶贫档案业务技能培训 助力精准扶贫,https://www.cqwu.edu.cn/article_302095.html
    为进一步深入学习贯彻党的十九届四中全会和民法典精神，帮助全校领导干部深入理解把握民法典核心要义和重点内容，带动全校师生提高普法、学法、懂法、守法、用法意识，加快推进学校治理体系和治理能力现代化建设，7月13日下午，学校在恪勤楼304会议室召开党委中心组（扩大）学习暨干部培训会，邀请著名法学家、西南政法大学校长付子堂教授作民法典专题辅导报告，全体在家校领导、处级干部，法学教师和思政课教师近200人参加。会议由学校党委书记孙泽平主持。,7月14日,学校召开党委中心组（扩大）学习暨干部培训会,https://www.cqwu.edu.cn/article_301919.html
    7月6日上午，学校2019-2020学年第二学期期末工作会在恪勤楼304会议室召开，全体在家校领导、中层干部参加了会议。会议由党委书记孙泽平主持。,7月7日,学校召开2019-2020学年第二学期期末工作会,https://www.cqwu.edu.cn/article_301610.html
    ?最近，我校与俄罗斯托木斯克理工大学联合培养的首届材料科学与工程国际班13名学子顺利通过毕业答辩，其中9名同学获得满分，4名同学获得“感谢信”。13名同学目前已收到包括莫斯科国立大学、莫斯科国立鲍曼技术大学、圣彼得堡理工大学、托木斯克理工大学、莫斯科物理技术大学等俄罗斯排名前十的世界知名高校硕士研究生“录取通知书”，其中1名同学获国家留学基金委“与莫斯科大学互换奖学金”（项目全国仅支持2人），2名同学获得俄罗斯国家奖学金(工程技术类中国籍学生仅有)，7名学生获得国家留学基金委公派出国留学资格。,7月3日,我校首届材料科学与工程国际班多名学子获国家公派出国留学攻读硕士学位,https://www.cqwu.edu.cn/article_301482.html
    近日，国家哲学社会科学文献中心、中国社会科学院图书馆发布《国家哲学社会科学文献中心学术期刊数据库用户关注度报告（2019年度）》，我校和重庆市高等教育学会联合主办的《重庆高教研究》荣获“教育学学科最受欢迎期刊”称号。,6月22日,《重庆高教研究》再获国家哲学社会科学文献中心 “教育学学科最受欢迎期刊”称号,https://www.cqwu.edu.cn/article_301161.html
    近期，学校党委书记孙泽平带领党政办公室、教务处、学生工作处、招生就业处、后勤管理处等部门负责人到二级学院调研指导工作，并分别召开调研座谈会。相关二级学院党政领导班子成员参加座谈会。,6月15日,学校党委书记孙泽平带队到二级学院调研指导工作,https://www.cqwu.edu.cn/article_300844.html
"    6月10日，学校副校长金盛带领继续教育学院/培训学院相关负责人到重庆科创职业学院考察交流,受到该校执行董事何弦、党委书记董刚、校长戴伟的热情接待。
金盛一行参观了图书馆、教学大楼、实训楼。在交流会上，双方分别介绍了各自学校的办学历程、特色成效、专业发展等情况，同时表示要抓住成渝地区双城经济圈建设和西部职教建设的契机，在科学研究、项目申报、人才培养、资源共享、学历教育等领域进一步加强合作交流，并确定了具体合作事项。
",6月11日,校领导带队到重庆科创职业学院考察交流,https://www.cqwu.edu.cn/article_300765.html
    6月2日上午，本见投资（北京）有限公司董事长、曲率创工场联合创始人夏朝阳博士，上海金股湾资本创始人、我校企业家校友会秘书长谢伟一行到校洽谈校企合作事宜。学校副校长漆新贵，党政办公室、教务处、校友工作办公室、创新创业学院相关负责人参加了洽谈会。会议由创新创业学院副院长陈盛兴主持。,6月4日,我校与本见投资（北京）有限公司举行合作洽谈,https://www.cqwu.edu.cn/article_300534.html
    5月26日下午，学校党委书记孙泽平带领学生处、教务处相关负责人到土木工程学院调研指导工作，并在格物楼A610会议室召开座谈会。土木工程学院负责人及教师代表参与座谈。,5月28日,学校党委书记孙泽平一行到土木工程学院调研指导工作,https://www.cqwu.edu.cn/article_300351.html
    5月20日下午，由永川区民营促进中心主办的永川区政府各部门送微型企业政策进校园活动在我校举行。永川区经济和信息化委员会、永川区科技局、永川区人社局、永川区税务局、永川区市场监督管理局参加了此次送政策进校园活动。,5月22日,永川区政府送微型企业政策进校园活动在我校开展,https://www.cqwu.edu.cn/article_300225.html
    5月13日下午，学校召开2020年全面从严治党工作会，全面贯彻十九届中央纪委四次全会、五届市纪委四次全会、全市教育系统全面从严治党工作会精神。全体在家校领导，全体中层干部，非教学单位党总支、支部纪检委员，教学单位党总支纪检委员等参加会议。会议由党委副书记兰刚主持。,5月14日,学校召开2020年全面从严治党工作会,https://www.cqwu.edu.cn/article_300012.html
    5月6日上午，重庆市普康消毒用品有限公司向我校捐赠价值约7万多元的消毒液和消毒凝胶等物资助力学校复学。重庆市普康消毒用品有限公司董事长刘晓平，我校副校长金盛，党政办、校友办、资产管理处等部门负责人参加了捐赠活动。,5月7日,爱心企业捐赠防疫物资助力学校复学,https://www.cqwu.edu.cn/article_299749.html
    为贯彻落实习近平总书记“要加强心理疏导和心理干预”的指示精神，按照国务院关于《新冠肺炎疫情心理疏导工作方案》的有关要求，4月30日晚，学生工作处心理健康教育科和蔚蓝心理健康教育与咨询中心联合开展了第二期“你说我听 我说你听”线上心理直播间。,5月2日,学校第二期“你说我听 我说你听”心理直播间上线,https://www.cqwu.edu.cn/article_299586.html
